coorige tout et redonne speed,time
7.833333333333333,2152.0
7.805555555555555,2153.0
7.777777777777778,2154.0
7.749999999999999,2155.0
7.749999999999999,2156.0
7.805555555555555,2157.0
7.833333333333333,2158.0
7.777777777777778,2159.0
7.472222222222221,2160.0
6.944444444444445,2161.0
6.444444444444444,2162.0
6.083333333333333,2163.0
5.861111111111112,2164.0
5.75,2165.0
5.75,2166.0
5.777777777777778,2167.0
5.888888888888888,2168.0
6.138888888888889,2169.0
6.527777777777778,2170.0
6.75,2171.0
6.805555555555555,2172.0
6.611111111111111,2173.0
5.916666666666667,2174.0
4.916666666666666,2175.0
4.0,2176.0
3.3055555555555554,2177.0
2.833333333333333,2178.0
2.4722222222222223,2179.0
2.2222222222222223,2180.0
2.0,2181.0
1.6944444444444442,2182.0
1.3611111111111112,2183.0
1.027777777777778,2184.0
0.6388888888888888,2185.0
0.25,2186.0
0.0,2187.0
0.0,2188.0
0.0,2189.0
0.0,2190.0
0.0,2191.0
0.0,2192.0
0.1388888888888889,2193.0
0.5833333333333334,2194.0
1.3333333333333333,2195.0
2.305555555555556,2196.0
3.416666666666667,2197.0
4.611111111111112,2198.0
5.805555555555555,2199.0
6.722222222222221,2200.0
7.111111111111112,2201.0
7.111111111111112,2202.0
6.916666666666666,2203.0
6.472222222222222,2204.0
6.0,2205.0
5.611111111111111,2206.0
5.194444444444444,2207.0
4.722222222222222,2208.0
4.25,2209.0
3.944444444444444,2210.0
3.861111111111111,2211.0
3.888888888888889,2212.0
3.944444444444444,2213.0
4.027777777777778,2214.0
4.138888888888889,2215.0
4.416666666666667,2216.0
4.833333333333333,2217.0
5.194444444444444,2218.0
5.305555555555556,2219.0
5.222222222222222,2220.0
4.888888888888889,2221.0
4.611111111111112,2222.0
4.5,2223.0
4.555555555555555,2224.0
4.777777777777778,2225.0
5.305555555555556,2226.0
6.277777777777778,2227.0
7.611111111111111,2228.0
8.777777777777779,2229.0
9.277777777777777,2230.0
9.305555555555555,2231.0
9.11111111111111,2232.0
8.86111111111111,2233.0
8.694444444444445,2234.0
8.63888888888889,2235.0
8.5,2236.0
8.11111111111111,2237.0
7.416666666666666,2238.0
6.388888888888888,2239.0
5.055555555555555,2240.0
3.5833333333333335,2241.0
2.138888888888889,2242.0
1.0555555555555556,2243.0
0.3611111111111111,2244.0
0.05555555555555556,2245.0
0.0,2246.0
0.0,2247.0
0.0,2248.0
0.0,2249.0
0.0,2250.0
0.0,2251.0
0.0,2252.0
0.0,2253.0
0.0,2254.0
0.0,2255.0
0.0,2256.0
0.0,2257.0
0.0,2258.0
0.0,2259.0
0.0,2260.0
0.0,2261.0
0.0,2262.0
0.0,2263.0
0.0,2264.0
0.0,2265.0
0.0,2266.0
0.0,2267.0
0.0,2268.0
0.0,2269.0
0.0,2270.0
0.0,2271.0
0.0,2272.0
0.0,2273.0
0.0,2274.0
0.0,2275.0
0.0,2276.0
0.0,2277.0
0.0,2278.0
0.0,2279.0
0.0,2280.0
0.0,2281.0
0.0,2282.0
0.0,2283.0
0.0,2284.0
0.0,2285.0
0.0,2286.0
0.0,2287.0
0.0,2288.0
0.0,2289.0
0.0,2290.0
0.0,2291.0
0.0,2292.0
0.0,2293.0
0.0,2294.0
0.0,2295.0
0.0,2296.0
0.0,2297.0
0.0,2298.0
0.0,2299.0
0.0,2300.0
0.0,2301.0
0.0,2302.0
0.0,2303.0
0.0,2304.0
0.0,2305.0
0.0,2306.0
0.0,2307.0
0.0,2308.0
0.0,2309.0
0.0,2310.0
0.0,2311.0
0.0,2312.0
0.1388888888888889,2313.0
0.6944444444444444,2314.0
1.8333333333333333,2315.0
3.2777777777777777,2316.0
4.666666666666667,2317.0
5.694444444444445,2318.0
6.083333333333333,2319.0
6.083333333333333,2320.0
5.916666666666667,2321.0
5.638888888888889,2322.0
5.333333333333333,2323.0
4.944444444444445,2324.0
4.305555555555555,2325.0
3.3055555555555554,2326.0
2.111111111111111,2327.0
1.1111111111111112,2328.0
0.5555555555555556,2329.0
0.2777777777777778,2330.0
0.0,2331.0
0.0,2332.0
0.0,2333.0
0.05555555555555556,2334.0
0.3333333333333333,2335.0
0.888888888888889,2336.0
1.4444444444444444,2337.0
2.2777777777777777,2338.0
3.611111111111111,2339.0
5.222222222222222,2340.0
6.416666666666667,2341.0
6.805555555555555,2342.0
6.805555555555555,2343.0
6.75,2344.0
6.555555555555555,2345.0
6.194444444444445,2346.0
5.583333333333334,2347.0
5.138888888888888,2348.0
4.777777777777778,2349.0
4.527777777777778,2350.0
4.277777777777778,2351.0
4.083333333333333,2352.0
3.9722222222222223,2353.0
3.8055555555555554,2354.0
3.6944444444444446,2355.0
3.638888888888889,2356.0
3.638888888888889,2357.0
3.6944444444444446,2358.0
3.8333333333333335,2359.0
4.027777777777778,2360.0
4.583333333333333,2361.0
4.722222222222222,2362.0
4.722222222222222,2363.0
4.722222222222222,2364.0
4.277777777777778,2365.0
2.8055555555555554,2366.0
1.3333333333333333,2367.0
0.0,2368.0
0.0,2369.0
0.0,2370.0
0.0,2371.0
0.0,2372.0
0.0,2373.0
0.0,2374.0
0.0,2375.0
0.0,2376.0
0.0,2377.0
0.0,2378.0
0.0,2379.0
0.0,2380.0
0.0,2381.0
0.0,2382.0
0.0,2383.0
0.0,2384.0
0.0,2385.0
0.0,2386.0
0.0,2387.0
0.0,2388.0
0.0,2389.0
0.0,2390.0
0.0,2391.0
0.0,2392.0
0.0,2393.0
0.0,2394.0
0.0,2395.0
0.0,2396.0
0.0,2397.0
0.0,2398.0
0.0,2399.0
0.0,2400.0
0.0,2401.0
0.2777777777777778,2402.0
0.5833333333333334,2403.0
1.3333333333333333,2404.0
2.5277777777777777,2405.0
3.944444444444444,2406.0
5.5,2407.0
7.083333333333333,2408.0
8.472222222222221,2409.0
9.666666666666666,2410.0
10.777777777777777,2411.0
11.916666666666666,2412.0
12.888888888888888,2413.0
13.416666666666666,2414.0
13.527777777777779,2415.0
13.472222222222221,2416.0
13.444444444444443,2417.0
13.38888888888889,2418.0
13.277777777777777,2419.0
13.055555555555555,2420.0
12.75,2421.0
12.472222222222221,2422.0
12.333333333333332,2423.0
12.305555555555554,2424.0
12.36111111111111,2425.0
12.527777777777779,2426.0
12.694444444444445,2427.0
12.777777777777777,2428.0
12.777777777777777,2429.0
12.777777777777777,2430.0
12.805555555555555,2431.0
12.972222222222223,2432.0
13.25,2433.0
13.583333333333332,2434.0
13.972222222222221,2435.0
14.333333333333334,2436.0
14.61111111111111,2437.0
14.722222222222221,2438.0
14.722222222222221,2439.0
14.694444444444443,2440.0
14.63888888888889,2441.0
14.61111111111111,2442.0
14.75,2443.0
15.083333333333332,2444.0
15.333333333333334,2445.0
15.416666666666666,2446.0
15.527777777777777,2447.0
15.638888888888888,2448.0
15.75,2449.0
15.805555555555555,2450.0
15.777777777777777,2451.0
15.555555555555555,2452.0
15.055555555555555,2453.0
14.472222222222221,2454.0
13.916666666666666,2455.0
13.11111111111111,2456.0
12.0,2457.0
10.88888888888889,2458.0
10.13888888888889,2459.0
9.527777777777777,2460.0
8.61111111111111,2461.0
7.222222222222222,2462.0
5.75,2463.0
4.277777777777778,2464.0
3.638888888888889,2465.0
3.333333333333333,2466.0
3.4722222222222223,2467.0
3.888888888888889,2468.0
5.277777777777778,2469.0
6.444444444444444,2470.0
7.777777777777778,2471.0
8.88888888888889,2472.0
9.444444444444445,2473.0
10.0,2474.0
10.555555555555555,2475.0
11.11111111111111,2476.0
11.194444444444443,2477.0
11.25,2478.0
10.833333333333334,2479.0
9.916666666666668,2480.0
8.833333333333334,2481.0
7.527777777777778,2482.0
6.333333333333333,2483.0
5.861111111111112,2484.0
5.249999999999999,2485.0
5.249999999999999,2486.0
5.916666666666667,2487.0
6.638888888888888,2488.0
7.194444444444444,2489.0
7.888888888888888,2490.0
8.416666666666666,2491.0
8.583333333333332,2492.0
8.63888888888889,2493.0
8.833333333333334,2494.0
9.083333333333334,2495.0
9.222222222222223,2496.0
9.0,2497.0
7.861111111111111,2498.0
7.166666666666667,2499.0
6.416666666666667,2500.0
6.055555555555555,2501.0
5.888888888888888,2502.0
5.833333333333333,2503.0
5.833333333333333,2504.0
5.805555555555555,2505.0
5.527777777777778,2506.0
4.972222222222221,2507.0
4.194444444444445,2508.0
3.555555555555556,2509.0
3.333333333333333,2510.0
3.6666666666666665,2511.0
4.75,2512.0
5.861111111111112,2513.0
6.055555555555555,2514.0
5.888888888888888,2515.0
5.138888888888888,2516.0
3.861111111111111,2517.0
3.333333333333333,2518.0
3.333333333333333,2519.0
3.611111111111111,2520.0
4.444444444444445,2521.0
5.138888888888888,2522.0
5.722222222222222,2523.0
6.25,2524.0
6.666666666666666,2525.0
7.388888888888889,2526.0
8.305555555555555,2527.0
9.666666666666666,2528.0
10.499999999999998,2529.0
11.166666666666668,2530.0
11.555555555555555,2531.0
11.638888888888888,2532.0
11.666666666666666,2533.0
11.722222222222223,2534.0
11.777777777777777,2535.0
11.861111111111112,2536.0
11.972222222222223,2537.0
12.13888888888889,2538.0
12.222222222222221,2539.0
12.25,2540.0
12.583333333333332,2541.0
12.888888888888888,2542.0
13.11111111111111,2543.0
13.138888888888888,2544.0
13.166666666666666,2545.0
13.166666666666666,2546.0
13.194444444444445,2547.0
13.305555555555555,2548.0
13.5,2549.0
13.722222222222221,2550.0
13.833333333333332,2551.0
13.833333333333332,2552.0
13.805555555555555,2553.0
13.694444444444443,2554.0
13.472222222222221,2555.0
13.222222222222221,2556.0
12.86111111111111,2557.0
12.13888888888889,2558.0
10.916666666666666,2559.0
9.472222222222223,2560.0
8.055555555555555,2561.0
6.583333333333333,2562.0
5.111111111111111,2563.0
3.9722222222222223,2564.0
3.333333333333333,2565.0
3.555555555555556,2566.0
4.444444444444445,2567.0
5.305555555555556,2568.0
6.222222222222221,2569.0
7.111111111111112,2570.0
8.36111111111111,2571.0
9.805555555555555,2572.0
11.083333333333332,2573.0
12.36111111111111,2574.0
13.194444444444445,2575.0
14.138888888888888,2576.0
15.027777777777779,2577.0
15.638888888888888,2578.0
16.13888888888889,2579.0
16.61111111111111,2580.0
16.97222222222222,2581.0
17.25,2582.0
17.444444444444443,2583.0
17.583333333333332,2584.0
17.666666666666668,2585.0
17.77777777777778,2586.0
17.97222222222222,2587.0
18.11111111111111,2588.0
18.13888888888889,2589.0
18.13888888888889,2590.0
18.166666666666668,2591.0
18.25,2592.0
18.333333333333332,2593.0
18.22222222222222,2594.0
17.63888888888889,2595.0
16.583333333333332,2596.0
15.166666666666666,2597.0
13.694444444444443,2598.0
12.472222222222221,2599.0
11.749999999999998,2600.0
11.5,2601.0
11.472222222222221,2602.0
11.694444444444445,2603.0
12.416666666666668,2604.0
13.444444444444443,2605.0
14.277777777777777,2606.0
14.63888888888889,2607.0
14.722222222222221,2608.0
14.583333333333332,2609.0
14.249999999999998,2610.0
13.805555555555555,2611.0
13.166666666666666,2612.0
